#TYPE Selected.Microsoft.ActiveDirectory.Management.ADPrincipal
"distinguishedName","name","objectClass","objectGUID","SamAccountName","SID","PropertyNames","PropertyCount"
"CN=RG-Excelsior_Inspection_Lead,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Inspection_Lead","group","0e3beff3-fcf5-4033-98ef-b03762f02526","RG-Excelsior_Inspection_Lead","S-1-5-21-414468895-1955670742-9522986-126072","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Filling_Supervisor,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Filling_Supervisor","group","d5a79a26-aa15-4778-a4a5-50a2e6e92f44","RG-Excelsior_Filling_Supervisor","S-1-5-21-414468895-1955670742-9522986-126070","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Filling_Manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Filling_Manager","group","bbbbf4e3-0f3b-4f54-8949-2643a4c9614a","RG-Excelsior_Filling_Manager","S-1-5-21-414468895-1955670742-9522986-126069","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Filling_Lead,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Filling_Lead","group","6c412811-5eda-436e-bf3a-fda2f1ae4114","RG-Excelsior_Filling_Lead","S-1-5-21-414468895-1955670742-9522986-126068","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Engineer,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Engineer","group","75c0b04e-26d1-4701-98f9-3635c48634d4","RG-Excelsior_Engineer","S-1-5-21-414468895-1955670742-9522986-126066","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Purchasing_Manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Purchasing_Manager","group","09d22330-eaff-466b-84df-c6008745d0f5","RG-Excelsior_Purchasing_Manager","S-1-5-21-414468895-1955670742-9522986-126085","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Distribution_Mgmt,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Distribution_Mgmt","group","dfd948eb-c567-4c2b-99c8-213d6f28541b","RG-Excelsior_Distribution_Mgmt","S-1-5-21-414468895-1955670742-9522986-126065","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Quality_Exec,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Quality_Exec","group","770d61ca-1898-4ccd-b03f-0033d548abb3","RG-Excelsior_Quality_Exec","S-1-5-21-414468895-1955670742-9522986-126088","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Executive_VP,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Executive_VP","group","9d506792-0424-4c40-a6e8-e7bacd475f60","RG-Excelsior_Executive_VP","S-1-5-21-414468895-1955670742-9522986-126067","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Customer_Service_Manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Customer_Service_Manager","group","be829d95-3a84-41e6-b330-b75cd373c453","RG-Excelsior_Customer_Service_Manager","S-1-5-21-414468895-1955670742-9522986-126062","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Accounting_Exec,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Accounting_Exec","group","258be3b0-f82a-400a-88a6-015ea863c6e5","RG-Excelsior_Accounting_Exec","S-1-5-21-414468895-1955670742-9522986-126057","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Production_Planner,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Production_Planner","group","e36f534b-14ae-4068-90d1-9d5057d82b5a","RG-Excelsior_Production_Planner","S-1-5-21-414468895-1955670742-9522986-126083","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Executive_VP,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Executive_VP","group","9d506792-0424-4c40-a6e8-e7bacd475f60","RG-Excelsior_Executive_VP","S-1-5-21-414468895-1955670742-9522986-126067","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Accounting_Exec,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Accounting_Exec","group","258be3b0-f82a-400a-88a6-015ea863c6e5","RG-Excelsior_Accounting_Exec","S-1-5-21-414468895-1955670742-9522986-126057","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Executive_VP,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Executive_VP","group","dde7f05d-45b7-4bd9-9d6c-a2007c0dfe4d","RU_EXC_Executive_VP","S-1-5-21-1423321487-3235797415-1610782679-8462","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Production_Planner,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Production_Planner","group","a1c5548c-52ae-4dad-8024-afd16ff4c342","RU_EXC_Production_Planner","S-1-5-21-1423321487-3235797415-1610782679-7247","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Accounting_Exec,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Accounting_Exec","group","c426d3da-9545-4a78-908e-3fa26e1c7404","RU_EXC_Accounting_Exec","S-1-5-21-1423321487-3235797415-1610782679-7214","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Customer_Service_Manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Customer_Service_Manager","group","be829d95-3a84-41e6-b330-b75cd373c453","RG-Excelsior_Customer_Service_Manager","S-1-5-21-414468895-1955670742-9522986-126062","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Customer_Service_Manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Customer_Service_Manager","group","be829d95-3a84-41e6-b330-b75cd373c453","RG-Excelsior_Customer_Service_Manager","S-1-5-21-414468895-1955670742-9522986-126062","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Production_Planner,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Production_Planner","group","e36f534b-14ae-4068-90d1-9d5057d82b5a","RG-Excelsior_Production_Planner","S-1-5-21-414468895-1955670742-9522986-126083","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Executive_VP,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Executive_VP","group","9d506792-0424-4c40-a6e8-e7bacd475f60","RG-Excelsior_Executive_VP","S-1-5-21-414468895-1955670742-9522986-126067","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Executive_VP,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Executive_VP","group","dde7f05d-45b7-4bd9-9d6c-a2007c0dfe4d","RU_EXC_Executive_VP","S-1-5-21-1423321487-3235797415-1610782679-8462","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Production_Planner,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Production_Planner","group","a1c5548c-52ae-4dad-8024-afd16ff4c342","RU_EXC_Production_Planner","S-1-5-21-1423321487-3235797415-1610782679-7247","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_IT_Executive,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_IT_Executive","group","e7bc8ae6-99d4-4ef4-8020-aad1bb068f6b","RG-Excelsior_IT_Executive","S-1-5-21-414468895-1955670742-9522986-126074","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_IT_Admin,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_IT_Admin","group","5f8e3a7c-5d63-4a74-9401-26498015a0f9","RG-Excelsior_IT_Admin","S-1-5-21-414468895-1955670742-9522986-126073","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Executive_VP,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Executive_VP","group","9d506792-0424-4c40-a6e8-e7bacd475f60","RG-Excelsior_Executive_VP","S-1-5-21-414468895-1955670742-9522986-126067","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Accountant,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Accountant","group","70c81871-a69a-49af-89da-d0a580ee5496","RG-Excelsior_Accountant","S-1-5-21-414468895-1955670742-9522986-126056","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=Excelsior IT Group Medline Accounts,OU=Security Groups,OU=HQ,DC=excelsior,DC=local","Excelsior IT Group Medline Accounts","group","04267853-20ce-416e-a77f-c0e9c0834454","Excelsior IT Group Medline Accounts","S-1-5-21-1423321487-3235797415-1610782679-8472","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Executive_VP,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Executive_VP","group","dde7f05d-45b7-4bd9-9d6c-a2007c0dfe4d","RU_EXC_Executive_VP","S-1-5-21-1423321487-3235797415-1610782679-8462","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_IT_Executive,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_IT_Executive","group","45b980f7-a2a6-4f70-a95a-2823e2d59aa4","RU_EXC_IT_Executive","S-1-5-21-1423321487-3235797415-1610782679-7208","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_IT_Admin,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_IT_Admin","group","2680e20b-15fe-4b95-b326-b32ac4e0835b","RU_EXC_IT_Admin","S-1-5-21-1423321487-3235797415-1610782679-7207","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_HR,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_HR","group","f5060e6d-217e-4c2b-b00e-8be3ad9988d8","RG-Excelsior_HR","S-1-5-21-414468895-1955670742-9522986-126071","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_HR,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_HR","group","3bdef3b5-61d0-40c9-8ca7-653c71c2ba5e","RU_EXC_HR","S-1-5-21-1423321487-3235797415-1610782679-7243","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Customer_Service_Manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Customer_Service_Manager","group","be829d95-3a84-41e6-b330-b75cd373c453","RG-Excelsior_Customer_Service_Manager","S-1-5-21-414468895-1955670742-9522986-126062","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Engineer,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Engineer","group","75c0b04e-26d1-4701-98f9-3635c48634d4","RG-Excelsior_Engineer","S-1-5-21-414468895-1955670742-9522986-126066","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Automation_Engineer,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Automation_Engineer","group","97c65c08-3e17-4ee2-8fd4-8c6632def74e","RG-Excelsior_Automation_Engineer","S-1-5-21-414468895-1955670742-9522986-126060","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Automation_Engineer,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Automation_Engineer","group","4fcfaca7-dfd3-469d-9c2a-a7d5d6f29b64","RU_EXC_Automation_Engineer","S-1-5-21-1423321487-3235797415-1610782679-8474","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RU_EXC_Engineer,OU=Role,OU=Groups,OU=Special,DC=excelsior,DC=local","RU_EXC_Engineer","group","757bc424-dc84-4d26-ae56-8c46abdf4654","RU_EXC_Engineer","S-1-5-21-1423321487-3235797415-1610782679-7220","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Raw_Mat_Mgmt,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Raw_Mat_Mgmt","group","ab204e5c-bb26-40de-b891-7f326637947e","RG-Excelsior_Raw_Mat_Mgmt","S-1-5-21-414468895-1955670742-9522986-126090","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Facilities_Manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Facilities_Manager","group","fc85f9f2-f7ca-4f21-a498-6a67186736de","RG-Excelsior_Facilities_Manager","S-1-5-21-414468895-1955670742-9522986-131532","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Facilities_Assistant_manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Facilities_Assistant_manager","group","b1eac6ce-b7bd-4f7c-8c78-86302230b9ba","RG-Excelsior_Facilities_Assistant_manager","S-1-5-21-414468895-1955670742-9522986-131531","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Parametric_Filling_Lead,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Parametric_Filling_Lead","group","a38b3628-f438-43b1-9347-32df936dc619","RG-Excelsior_Parametric_Filling_Lead","S-1-5-21-414468895-1955670742-9522986-102483","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_IT_Executive,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_IT_Executive","group","e7bc8ae6-99d4-4ef4-8020-aad1bb068f6b","RG-Excelsior_IT_Executive","S-1-5-21-414468895-1955670742-9522986-126074","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_IT_Admin,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_IT_Admin","group","5f8e3a7c-5d63-4a74-9401-26498015a0f9","RG-Excelsior_IT_Admin","S-1-5-21-414468895-1955670742-9522986-126073","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_RnD_Exec,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_RnD_Exec","group","94181c7a-3f90-44d0-af31-307ddb2e5654","RG-Excelsior_RnD_Exec","S-1-5-21-414468895-1955670742-9522986-126093","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Raw_Mat_Mgmt,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Raw_Mat_Mgmt","group","ab204e5c-bb26-40de-b891-7f326637947e","RG-Excelsior_Raw_Mat_Mgmt","S-1-5-21-414468895-1955670742-9522986-126090","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Quality_Control,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Quality_Control","group","0ed78c20-4048-4261-8766-10bc6698d188","RG-Excelsior_Quality_Control","S-1-5-21-414468895-1955670742-9522986-126086","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Production_Manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Production_Manager","group","13e59f44-9b93-4981-a99e-4d241bf42b9f","RG-Excelsior_Production_Manager","S-1-5-21-414468895-1955670742-9522986-126082","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Production_Lead,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Production_Lead","group","8e0a2c6a-9f84-4784-9509-4467e1b42a1b","RG-Excelsior_Production_Lead","S-1-5-21-414468895-1955670742-9522986-126081","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Production_Coordinator,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Production_Coordinator","group","0f166631-6725-4f6c-8877-231226b0b957","RG-Excelsior_Production_Coordinator","S-1-5-21-414468895-1955670742-9522986-126080","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Marketing_Manager,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Marketing_Manager","group","23d28e14-c816-4331-b165-cc8286dbc2d6","RG-Excelsior_Marketing_Manager","S-1-5-21-414468895-1955670742-9522986-126076","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
"CN=RG-Excelsior_Inspection_Lead,OU=Role,OU=Groups,OU=Special,DC=medline,DC=com","RG-Excelsior_Inspection_Lead","group","0e3beff3-fcf5-4033-98ef-b03762f02526","RG-Excelsior_Inspection_Lead","S-1-5-21-414468895-1955670742-9522986-126072","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","6"
